,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,11.28,11.28,10.97,10.97,11.15528867314926,142941638000.0,1281380.0,20231128.0,93100.0,0
1,10.96,10.96,10.9,10.91,10.921930184804928,26594900000.0,243500.0,20231128.0,93200.0,0
2,10.92,10.96,10.9,10.96,10.925154320987655,14159000000.0,129600.0,20231128.0,93300.0,0
3,10.95,10.98,10.93,10.94,10.950030409356724,46811380000.0,427500.0,20231128.0,93400.0,0
4,10.94,10.98,10.94,10.95,10.96456774729842,26380750000.0,240600.0,20231128.0,93500.0,0
5,10.97,10.98,10.95,10.96,10.963047703180212,12410170000.0,113200.0,20231128.0,93600.0,0
6,10.96,10.97,10.9,10.9,10.934252512562812,52221990000.0,477600.0,20231128.0,93700.0,0
7,10.91,10.94,10.91,10.92,10.9265,12237680000.0,112000.0,20231128.0,93800.0,0
8,10.93,10.93,10.9,10.91,10.912306182531896,11119640000.0,101900.0,20231128.0,93900.0,0
9,10.9,10.91,10.85,10.85,10.88399173553719,26339260000.0,242000.0,20231128.0,94000.0,0
10,10.85,10.86,10.84,10.85,10.849578313253012,9005150000.0,83000.0,20231128.0,94100.0,0
11,10.84,10.85,10.84,10.84,10.842412587412587,6201860000.0,57200.0,20231128.0,94200.0,0
12,10.85,10.88,10.84,10.87,10.86322222222222,9776900000.0,90000.0,20231128.0,94300.0,0
13,10.87,10.89,10.87,10.88,10.883024390243902,8924080000.0,82000.0,20231128.0,94400.0,0
14,10.88,10.95,10.85,10.95,10.915745014564196,48716970000.0,446300.0,20231128.0,94500.0,0
15,10.95,10.96,10.95,10.96,10.95752906976744,7538780000.0,68800.0,20231128.0,94600.0,0
16,10.95,10.96,10.92,10.93,10.94016501650165,6629740000.0,60600.0,20231128.0,94700.0,0
17,10.93,10.93,10.91,10.93,10.912007912957469,22064080000.0,202200.0,20231128.0,94800.0,0
18,10.91,10.95,10.91,10.92,10.937051282051282,3412360000.0,31200.0,20231128.0,94900.0,0
19,10.92,10.96,10.92,10.95,10.943013871374529,8677810000.0,79300.0,20231128.0,95000.0,0
