,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,15.2,15.2,15.15,15.18,15.178836364205944,29071873500.0,191529.0,20231128.0,93100.0,0
1,15.18,15.24,15.18,15.24,15.212825112107623,23747220000.0,156100.0,20231128.0,93200.0,0
2,15.24,15.25,15.2,15.21,15.220315789473686,14459300000.0,95000.0,20231128.0,93300.0,0
3,15.2,15.22,15.2,15.2,15.20470588235294,14474880000.0,95200.0,20231128.0,93400.0,0
4,15.19,15.2,15.15,15.15,15.185814075630253,28913790000.0,190400.0,20231128.0,93500.0,0
5,15.15,15.19,15.15,15.17,15.16795436664044,19278470000.0,127100.0,20231128.0,93600.0,0
6,15.17,15.18,15.15,15.16,15.159304634034688,26160563600.0,172571.0,20231128.0,93700.0,0
7,15.15,15.18,15.14,15.16,15.154468517264728,44766300000.0,295400.0,20231128.0,93800.0,0
8,15.16,15.18,15.16,15.17,15.16671568627451,15470050000.0,102000.0,20231128.0,93900.0,0
9,15.16,15.17,15.15,15.16,15.154024676850764,25792150000.0,170200.0,20231128.0,94000.0,0
10,15.16,15.17,15.15,15.16,15.161839285714288,8490630000.0,56000.0,20231128.0,94100.0,0
11,15.16,15.17,15.15,15.15,15.155771704180063,9426890000.0,62200.0,20231128.0,94200.0,0
12,15.15,15.16,15.15,15.15,15.15243515850144,10515790000.0,69400.0,20231128.0,94300.0,0
13,15.16,15.18,15.15,15.18,15.162439024390244,16784820000.0,110700.0,20231128.0,94400.0,0
14,15.17,15.18,15.16,15.17,15.171786542923432,6539040000.0,43100.0,20231128.0,94500.0,0
15,15.17,15.18,15.17,15.18,15.171316666666666,9102790000.0,60000.0,20231128.0,94600.0,0
16,15.18,15.23,15.17,15.23,15.187504585176397,16892757600.0,111228.0,20231128.0,94700.0,0
17,15.23,15.25,15.23,15.25,15.233617376775271,18234640000.0,119700.0,20231128.0,94800.0,0
18,15.24,15.25,15.22,15.23,15.237314685314685,10894680000.0,71500.0,20231128.0,94900.0,0
19,15.23,15.27,15.23,15.27,15.258585607940448,6149210000.0,40300.0,20231128.0,95000.0,0
20,15.27,15.28,15.26,15.27,15.27052214566929,15514850500.0,101600.0,20231128.0,95100.0,0
21,15.27,15.27,15.24,15.24,15.258267223382044,14617420000.0,95800.0,20231128.0,95200.0,0
22,15.24,15.28,15.24,15.28,15.26878481012658,12062340000.0,79000.0,20231128.0,95300.0,0
23,15.29,15.31,15.28,15.31,15.297987077245477,13140206000.0,85895.0,20231128.0,95400.0,0
24,15.3,15.31,15.28,15.28,15.302668451801363,15715840500.0,102700.0,20231128.0,95500.0,0
25,15.29,15.3,15.28,15.28,15.290686274509804,6238600000.0,40800.0,20231128.0,95600.0,0
26,15.29,15.3,15.27,15.27,15.28789484990065,14233794500.0,93105.0,20231128.0,95700.0,0
27,15.28,15.29,15.27,15.27,15.276505576208178,4109380000.0,26900.0,20231128.0,95800.0,0
28,15.28,15.29,15.27,15.29,15.280057142857142,5348020000.0,35000.0,20231128.0,95900.0,0
