,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,9.56,9.56,9.56,9.56,9.56,0.0,0.0,20231123.0,93000.0,0
1,9.6,9.61,9.57,9.59,9.58894306049822,26944930000.0,281000.0,20231123.0,93100.0,0
2,9.59,9.61,9.59,9.61,9.602209677419356,5953370000.0,62000.0,20231123.0,93200.0,0
3,9.61,9.61,9.59,9.59,9.600438356164384,3504160000.0,36500.0,20231123.0,93300.0,0
4,9.58,9.58,9.56,9.57,9.577014925373136,9624900000.0,100500.0,20231123.0,93400.0,0
5,9.57,9.58,9.55,9.55,9.56126592356688,12008950000.0,125600.0,20231123.0,93500.0,0
6,9.56,9.56,9.53,9.54,9.544023255813954,8207860000.0,86000.0,20231123.0,93600.0,0
7,9.54,9.54,9.53,9.53,9.531262569832402,8530480000.0,89500.0,20231123.0,93700.0,0
8,9.53,9.53,9.51,9.52,9.522335928809788,8560580000.0,89900.0,20231123.0,93800.0,0
9,9.51,9.52,9.51,9.52,9.512575757575757,5650470000.0,59400.0,20231123.0,93900.0,0
10,9.52,9.52,9.51,9.52,9.518076152304609,4749520000.0,49900.0,20231123.0,94000.0,0
11,9.52,9.52,9.51,9.51,9.514126149802893,7240250000.0,76100.0,20231123.0,94100.0,0
12,9.52,9.52,9.51,9.52,9.517283950617283,2312700000.0,24300.0,20231123.0,94200.0,0
13,9.52,9.53,9.51,9.51,9.519,6663300000.0,70000.0,20231123.0,94300.0,0
14,9.51,9.53,9.51,9.51,9.51632132132132,6337870000.0,66600.0,20231123.0,94400.0,0
15,9.51,9.52,9.51,9.52,9.51059585492228,3671090000.0,38600.0,20231123.0,94500.0,0
16,9.52,9.52,9.48,9.49,9.500661102569737,43256510000.0,455300.0,20231123.0,94600.0,0
17,9.49,9.5,9.48,9.49,9.489905660377358,3017790000.0,31800.0,20231123.0,94700.0,0
18,9.5,9.51,9.49,9.5,9.50059405940594,2878680000.0,30300.0,20231123.0,94800.0,0
19,9.5,9.51,9.5,9.5,9.500729166666668,3648280000.0,38400.0,20231123.0,94900.0,0
20,9.51,9.53,9.51,9.52,9.511893287435456,5526410000.0,58100.0,20231123.0,95000.0,0
21,9.52,9.54,9.52,9.53,9.537676470588234,3242810000.0,34000.0,20231123.0,95100.0,0
22,9.54,9.55,9.53,9.55,9.538600252206807,7564110000.0,79300.0,20231123.0,95200.0,0
23,9.55,9.56,9.55,9.56,9.555409836065577,3497280000.0,36600.0,20231123.0,95300.0,0
24,9.56,9.56,9.55,9.55,9.553090909090908,3677940000.0,38500.0,20231123.0,95400.0,0
25,9.55,9.56,9.55,9.56,9.550552147239264,4670220000.0,48900.0,20231123.0,95500.0,0
26,9.56,9.58,9.55,9.58,9.563104838709677,7114950000.0,74400.0,20231123.0,95600.0,0
27,9.58,9.58,9.57,9.57,9.573535108958838,3953870000.0,41300.0,20231123.0,95700.0,0
28,9.57,9.57,9.56,9.56,9.566144457448589,4577208800.0,47848.0,20231123.0,95800.0,0
29,9.56,9.56,9.55,9.55,9.550823970037452,5100140000.0,53400.0,20231123.0,95900.0,0
30,9.55,9.55,9.55,9.55,9.55,3447550000.0,36100.0,20231123.0,100000.0,0
31,9.55,9.56,9.55,9.55,9.555418994413408,1710420000.0,17900.0,20231123.0,100100.0,0
32,9.55,9.57,9.55,9.56,9.559221183800624,3068510000.0,32100.0,20231123.0,100200.0,0
33,9.55,9.57,9.55,9.57,9.559619181946402,6777770000.0,70900.0,20231123.0,100300.0,0
34,9.57,9.57,9.56,9.57,9.561035294117648,4063440000.0,42500.0,20231123.0,100400.0,0
35,9.56,9.56,9.55,9.56,9.559789156626506,3173850000.0,33200.0,20231123.0,100500.0,0
36,9.55,9.57,9.55,9.56,9.558907103825137,3498560000.0,36600.0,20231123.0,100600.0,0
37,9.56,9.58,9.56,9.58,9.565903614457833,3175880000.0,33200.0,20231123.0,100700.0,0
38,9.57,9.58,9.57,9.57,9.575731225296444,2422660000.0,25300.0,20231123.0,100800.0,0
39,9.57,9.58,9.57,9.57,9.571479452054795,3493590000.0,36500.0,20231123.0,100900.0,0
40,9.57,9.57,9.56,9.57,9.569640522875815,2928310000.0,30600.0,20231123.0,101000.0,0
41,9.57,9.57,9.56,9.56,9.563537414965989,1405840000.0,14700.0,20231123.0,101100.0,0
42,9.57,9.58,9.56,9.57,9.566620370370371,4132780000.0,43200.0,20231123.0,101200.0,0
43,9.57,9.58,9.56,9.57,9.572333333333331,2871700000.0,30000.0,20231123.0,101300.0,0
44,9.57,9.57,9.56,9.57,9.568355263157894,4363170000.0,45600.0,20231123.0,101400.0,0
45,9.57,9.58,9.57,9.58,9.571849315068492,1397490000.0,14600.0,20231123.0,101500.0,0
46,9.58,9.59,9.58,9.59,9.583614330874603,9094850000.0,94900.0,20231123.0,101600.0,0
47,9.59,9.6,9.58,9.58,9.590602678571427,4296590000.0,44800.0,20231123.0,101700.0,0
48,9.59,9.6,9.58,9.59,9.587040358744394,2137910000.0,22300.0,20231123.0,101800.0,0
49,9.59,9.59,9.58,9.59,9.581935483870968,2376320000.0,24800.0,20231123.0,101900.0,0
50,9.59,9.6,9.58,9.59,9.587770114942527,4170680000.0,43500.0,20231123.0,102000.0,0
51,9.59,9.59,9.58,9.59,9.587171717171715,1898260000.0,19800.0,20231123.0,102100.0,0
52,9.59,9.61,9.59,9.6,9.595275590551182,9748800000.0,101600.0,20231123.0,102200.0,0
53,9.6,9.61,9.6,9.6,9.600833333333332,921680000.0,9600.0,20231123.0,102300.0,0
54,9.6,9.61,9.6,9.6,9.602403846153846,998650000.0,10400.0,20231123.0,102400.0,0
55,9.6,9.61,9.6,9.6,9.602230769230768,1248290000.0,13000.0,20231123.0,102500.0,0
56,9.61,9.61,9.6,9.6,9.601628664495111,2947700000.0,30700.0,20231123.0,102600.0,0
