,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,36.82,36.82,36.74,36.79,36.76531309297913,19375320000.0,52700.0,20231129.0,93100.0,0
1,36.79,36.89,36.79,36.87,36.84640672782875,24097550000.0,65400.0,20231129.0,93200.0,0
2,36.9,36.93,36.86,36.87,36.90329931972789,10849570000.0,29400.0,20231129.0,93300.0,0
3,36.87,36.89,36.81,36.84,36.86316558441558,22707710000.0,61600.0,20231129.0,93400.0,0
4,36.84,36.86,36.8,36.8,36.83631178707224,9687950000.0,26300.0,20231129.0,93500.0,0
5,36.8,36.92,36.8,36.91,36.85914389799636,20235670000.0,54900.0,20231129.0,93600.0,0
6,36.93,36.95,36.92,36.92,36.93884726224784,12817780000.0,34700.0,20231129.0,93700.0,0
7,36.92,36.97,36.92,36.95,36.94046783625731,12633640000.0,34200.0,20231129.0,93800.0,0
8,36.92,36.97,36.92,36.97,36.94458333333333,9753370000.0,26400.0,20231129.0,93900.0,0
9,36.94,37.09,36.94,37.04,37.02723232323232,18328480000.0,49500.0,20231129.0,94000.0,0
10,37.04,37.08,37.04,37.08,37.0584399375975,23754460000.0,64100.0,20231129.0,94100.0,0
11,37.07,37.09,37.05,37.07,37.075471698113205,23580000000.0,63600.0,20231129.0,94200.0,0
12,37.07,37.14,37.07,37.14,37.10559284116332,33172400000.0,89400.0,20231129.0,94300.0,0
13,37.14,37.17,37.1,37.11,37.14203539823009,25182300000.0,67800.0,20231129.0,94400.0,0
14,37.13,37.18,37.11,37.16,37.15717159763314,31397810000.0,84500.0,20231129.0,94500.0,0
15,37.17,37.22,37.17,37.22,37.19117149758454,30794290000.0,82800.0,20231129.0,94600.0,0
16,37.21,37.23,37.15,37.15,37.20398133748056,23922160000.0,64300.0,20231129.0,94700.0,0
17,37.15,37.17,37.08,37.08,37.14795527156549,23254620000.0,62600.0,20231129.0,94800.0,0
18,37.08,37.14,37.07,37.14,37.10128676470588,10091550000.0,27200.0,20231129.0,94900.0,0
19,37.14,37.15,37.12,37.14,37.14345132743363,16788840000.0,45200.0,20231129.0,95000.0,0
20,37.13,37.15,37.1,37.1,37.12676399026764,15259100000.0,41100.0,20231129.0,95100.0,0
21,37.11,37.16,37.1,37.14,37.12731343283582,12437650000.0,33500.0,20231129.0,95200.0,0
22,37.14,37.21,37.14,37.2,37.19145637310056,30080078000.0,80879.0,20231129.0,95300.0,0
23,37.18,37.23,37.18,37.22,37.20901868421053,28278854200.0,76000.0,20231129.0,95400.0,0
24,37.22,37.41,37.2,37.41,37.28433215130024,63085090000.0,169200.0,20231129.0,95500.0,0
25,37.4,37.44,37.36,37.41,37.43489568845619,53831380000.0,143800.0,20231129.0,95600.0,0
26,37.4,37.64,37.4,37.57,37.55666549295775,106660930000.0,284000.0,20231129.0,95700.0,0
27,37.63,37.63,37.57,37.58,37.59322730284957,56728180000.0,150900.0,20231129.0,95800.0,0
28,37.61,37.66,37.58,37.59,37.63093486590039,98216740000.0,261000.0,20231129.0,95900.0,0
29,37.58,37.58,37.5,37.5,37.54951111111112,25345920000.0,67500.0,20231129.0,100000.0,0
30,37.51,37.53,37.49,37.52,37.51708365310821,48884760000.0,130300.0,20231129.0,100100.0,0
31,37.5,37.52,37.5,37.51,37.5125355450237,15830290000.0,42200.0,20231129.0,100200.0,0
