,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,3.28,3.28,3.26,3.26,3.266617391304348,22539660000.0,690000.0,20231129.0,93100.0,0
1,3.27,3.27,3.25,3.26,3.260076937511728,17372950000.0,532900.0,20231129.0,93200.0,0
2,3.26,3.27,3.26,3.27,3.26407022106632,2510070000.0,76900.0,20231129.0,93300.0,0
3,3.27,3.27,3.25,3.25,3.251925036988328,39562920000.0,1216600.0,20231129.0,93400.0,0
4,3.25,3.25,3.24,3.25,3.2453369825521725,14229180000.0,438450.0,20231129.0,93500.0,0
5,3.25,3.25,3.24,3.25,3.2498542866824804,9590320000.0,295100.0,20231129.0,93600.0,0
6,3.26,3.26,3.25,3.25,3.255505319148936,1224070000.0,37600.0,20231129.0,93700.0,0
7,3.26,3.26,3.25,3.25,3.25865295288653,4910790000.0,150700.0,20231129.0,93800.0,0
8,3.25,3.27,3.25,3.26,3.2600687070580885,5219370000.0,160100.0,20231129.0,93900.0,0
9,3.27,3.27,3.26,3.26,3.26070596797671,4480210000.0,137400.0,20231129.0,94000.0,0
10,3.27,3.27,3.26,3.26,3.2599704905938767,8837780000.0,271100.0,20231129.0,94100.0,0
11,3.26,3.26,3.25,3.25,3.258361683079678,3639590000.0,111700.0,20231129.0,94200.0,0
12,3.26,3.26,3.25,3.25,3.256517150395778,1234220000.0,37900.0,20231129.0,94300.0,0
13,3.26,3.26,3.25,3.25,3.253937007874016,1157100000.0,35560.0,20231129.0,94400.0,0
14,3.26,3.26,3.25,3.25,3.259010152284264,7704300000.0,236400.0,20231129.0,94500.0,0
15,3.26,3.26,3.25,3.26,3.252475,2601980000.0,80000.0,20231129.0,94600.0,0
16,3.25,3.26,3.25,3.26,3.256633266533066,6500240000.0,199600.0,20231129.0,94700.0,0
17,3.25,3.26,3.25,3.25,3.2564885496183207,1706400000.0,52400.0,20231129.0,94800.0,0
18,3.26,3.26,3.25,3.26,3.2596121212121214,8067540000.0,247500.0,20231129.0,94900.0,0
19,3.25,3.26,3.25,3.26,3.257300771208226,1267090000.0,38900.0,20231129.0,95000.0,0
20,3.26,3.26,3.25,3.26,3.256387387387387,3614590000.0,111000.0,20231129.0,95100.0,0
21,3.26,3.26,3.25,3.26,3.25728125,1042330000.0,32000.0,20231129.0,95200.0,0
