,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,3.06,3.06,3.05,3.05,3.054709167054444,59081130000.0,1934100.0,20231130.0,93100.0,0
1,3.05,3.05,3.04,3.04,3.048330126971912,31690440000.0,1039600.0,20231130.0,93200.0,0
2,3.04,3.05,3.04,3.04,3.0414810234947205,31975090000.0,1051300.0,20231130.0,93300.0,0
3,3.04,3.05,3.04,3.04,3.0436691887750214,31778950000.0,1044100.0,20231130.0,93400.0,0
4,3.04,3.05,3.04,3.05,3.043784026996625,13529620000.0,444500.0,20231130.0,93500.0,0
5,3.04,3.05,3.04,3.04,3.042185895703864,22518260000.0,740200.0,20231130.0,93600.0,0
6,3.04,3.05,3.04,3.04,3.0454829253993845,20779330000.0,682300.0,20231130.0,93700.0,0
7,3.05,3.05,3.04,3.05,3.043179260450161,7571430000.0,248800.0,20231130.0,93800.0,0
8,3.04,3.05,3.04,3.04,3.042263547290542,15214360000.0,500100.0,20231130.0,93900.0,0
9,3.04,3.05,3.04,3.04,3.0417210580556517,26563350000.0,873300.0,20231130.0,94000.0,0
10,3.04,3.04,3.03,3.03,3.039169090390647,106583660000.0,3507000.0,20231130.0,94100.0,0
11,3.04,3.04,3.03,3.04,3.0304459495118303,34453140000.0,1136900.0,20231130.0,94200.0,0
12,3.03,3.04,3.03,3.03,3.030196927374301,21696210000.0,716000.0,20231130.0,94300.0,0
13,3.03,3.04,3.03,3.03,3.0311409395973152,10839360000.0,357600.0,20231130.0,94400.0,0
14,3.03,3.03,3.02,3.03,3.029332821902045,126362560000.0,4171300.0,20231130.0,94500.0,0
15,3.02,3.03,3.02,3.02,3.026540642722117,8005200000.0,264500.0,20231130.0,94600.0,0
16,3.03,3.03,3.02,3.02,3.0244442261656745,95451611000.0,3156005.0,20231130.0,94700.0,0
17,3.02,3.03,3.02,3.03,3.025280387133504,31883430000.0,1053900.0,20231130.0,94800.0,0
18,3.02,3.03,3.02,3.02,3.021288798920378,26865300000.0,889200.0,20231130.0,94900.0,0
19,3.02,3.03,3.02,3.03,3.020760719225449,13104060000.0,433800.0,20231130.0,95000.0,0
20,3.02,3.03,3.01,3.02,3.019622866758826,116098309000.0,3844795.0,20231130.0,95100.0,0
21,3.01,3.02,3.01,3.01,3.0183653136531365,8179770000.0,271000.0,20231130.0,95200.0,0
22,3.01,3.02,3.01,3.02,3.014392156862745,11530050000.0,382500.0,20231130.0,95300.0,0
23,3.02,3.02,3.01,3.01,3.012668286755772,12397130000.0,411500.0,20231130.0,95400.0,0
