,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,26.15,26.16,26.1,26.12,26.122074468085103,4910950000.0,18800.0,20231130.0,93100.0,0
1,26.12,26.17,26.09,26.17,26.120752688172043,2429230000.0,9300.0,20231130.0,93200.0,0
2,26.16,26.18,26.13,26.17,26.169817073170734,4291850000.0,16400.0,20231130.0,93300.0,0
3,26.17,26.22,26.17,26.21,26.19182481751825,3588280000.0,13700.0,20231130.0,93400.0,0
4,26.21,26.21,26.16,26.19,26.182727272727277,1440050000.0,5500.0,20231130.0,93500.0,0
5,26.19,26.22,26.18,26.19,26.199684210526318,2488970000.0,9500.0,20231130.0,93600.0,0
6,26.19,26.21,26.18,26.19,26.18122448979592,1282880000.0,4900.0,20231130.0,93700.0,0
7,26.19,26.2,26.15,26.18,26.17948717948718,2042000000.0,7800.0,20231130.0,93800.0,0
8,26.18,26.2,26.18,26.19,26.193214285714287,1466820000.0,5600.0,20231130.0,93900.0,0
9,26.19,26.2,26.17,26.18,26.184,785520000.0,3000.0,20231130.0,94000.0,0
10,26.18,26.2,26.17,26.2,26.1854,1309270000.0,5000.0,20231130.0,94100.0,0
11,26.18,26.19,26.17,26.18,26.18705882352941,1780720000.0,6800.0,20231130.0,94200.0,0
12,26.19,26.19,26.15,26.16,26.17443181818182,2303350000.0,8800.0,20231130.0,94300.0,0
13,26.16,26.16,26.12,26.15,26.143684210526317,496730000.0,1900.0,20231130.0,94400.0,0
14,26.15,26.15,26.11,26.11,26.128,1437040000.0,5500.0,20231130.0,94500.0,0
15,26.1,26.11,26.1,26.1,26.108695652173918,1741450000.0,6670.0,20231130.0,94600.0,0
16,26.1,26.15,26.1,26.12,26.109870967741937,16188120000.0,62000.0,20231130.0,94700.0,0
17,26.14,26.14,26.09,26.1,26.114397590361445,4334990000.0,16600.0,20231130.0,94800.0,0
18,26.1,26.1,26.08,26.09,26.09038834951456,2687310000.0,10300.0,20231130.0,94900.0,0
19,26.09,26.09,26.06,26.06,26.06285714285714,547320000.0,2100.0,20231130.0,95000.0,0
20,26.06,26.1,26.06,26.06,26.08857142857143,1095720000.0,4200.0,20231130.0,95100.0,0
21,26.06,26.08,26.05,26.06,26.06065420560748,2788490000.0,10700.0,20231130.0,95200.0,0
22,26.05,26.05,26.03,26.03,26.048072916666666,5001230000.0,19200.0,20231130.0,95300.0,0
23,26.03,26.03,26.01,26.03,26.025802469135805,6324270000.0,24300.0,20231130.0,95400.0,0
24,26.03,26.03,26.02,26.03,26.029814814814813,1405610000.0,5400.0,20231130.0,95500.0,0
25,26.03,26.03,26.02,26.03,26.0221875,1665420000.0,6400.0,20231130.0,95600.0,0
26,26.03,26.05,26.03,26.05,26.03395480225989,9216020000.0,35400.0,20231130.0,95700.0,0
27,26.05,26.05,26.03,26.03,26.03941176470588,885340000.0,3400.0,20231130.0,95800.0,0
28,26.03,26.04,26.03,26.04,26.03519379844961,3358540000.0,12900.0,20231130.0,95900.0,0
29,26.04,26.06,26.04,26.05,26.049605734767027,7267840000.0,27900.0,20231130.0,100000.0,0
30,26.05,26.09,26.05,26.09,26.069508196721312,1590240000.0,6100.0,20231130.0,100100.0,0
