,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,10.83,10.83,10.83,10.83,10.83,0.0,0.0,20231122.0,93000.0,0
1,10.87,10.87,10.75,10.78,10.799312169312168,14287490000.0,132300.0,20231122.0,93100.0,0
2,10.77,10.79,10.75,10.78,10.777345132743363,7307040000.0,67800.0,20231122.0,93200.0,0
3,10.78,10.78,10.74,10.74,10.751704180064309,10031340000.0,93300.0,20231122.0,93300.0,0
4,10.73,10.75,10.73,10.75,10.73800807537012,7978340000.0,74300.0,20231122.0,93400.0,0
5,10.75,10.75,10.73,10.73,10.738729351969504,8451380000.0,78700.0,20231122.0,93500.0,0
6,10.73,10.73,10.69,10.69,10.710492264416317,7615160000.0,71100.0,20231122.0,93600.0,0
7,10.69,10.69,10.66,10.66,10.67552686671319,15298030000.0,143300.0,20231122.0,93700.0,0
8,10.66,10.69,10.66,10.67,10.678298507462689,7154460000.0,67000.0,20231122.0,93800.0,0
9,10.67,10.68,10.66,10.67,10.66919876733436,6924310000.0,64900.0,20231122.0,93900.0,0
10,10.67,10.67,10.63,10.63,10.648931799506984,12959750000.0,121700.0,20231122.0,94000.0,0
11,10.63,10.67,10.63,10.67,10.649903280067283,25325470000.0,237800.0,20231122.0,94100.0,0
12,10.67,10.69,10.67,10.69,10.680569948186529,4122700000.0,38600.0,20231122.0,94200.0,0
13,10.69,10.69,10.68,10.69,10.686106442577032,3814940000.0,35700.0,20231122.0,94300.0,0
14,10.68,10.7,10.68,10.7,10.693388429752066,5175600000.0,48400.0,20231122.0,94400.0,0
15,10.71,10.71,10.69,10.7,10.69761038961039,4118580000.0,38500.0,20231122.0,94500.0,0
16,10.7,10.7,10.66,10.66,10.680236869207002,10370510000.0,97100.0,20231122.0,94600.0,0
17,10.66,10.66,10.63,10.64,10.643228010247652,12463220000.0,117100.0,20231122.0,94700.0,0
18,10.63,10.63,10.61,10.61,10.624984615384616,13812480000.0,130000.0,20231122.0,94800.0,0
19,10.62,10.64,10.62,10.62,10.614576599870718,16420750000.0,154700.0,20231122.0,94900.0,0
20,10.63,10.64,10.61,10.62,10.6196875,10534730000.0,99200.0,20231122.0,95000.0,0
21,10.62,10.62,10.61,10.62,10.619093655589124,3514920000.0,33100.0,20231122.0,95100.0,0
22,10.61,10.62,10.61,10.61,10.610683436165164,22356710000.0,210700.0,20231122.0,95200.0,0
23,10.61,10.62,10.6,10.61,10.607274472168903,5526390000.0,52100.0,20231122.0,95300.0,0
24,10.61,10.61,10.6,10.6,10.603355481727574,3191610000.0,30100.0,20231122.0,95400.0,0
25,10.6,10.61,10.58,10.58,10.601856577210736,24098020000.0,227300.0,20231122.0,95500.0,0
26,10.58,10.59,10.58,10.59,10.583058568329715,4878790000.0,46100.0,20231122.0,95600.0,0
27,10.58,10.58,10.57,10.58,10.579449541284404,5765800000.0,54500.0,20231122.0,95700.0,0
28,10.57,10.57,10.56,10.57,10.565399195864446,18394360000.0,174100.0,20231122.0,95800.0,0
29,10.57,10.59,10.57,10.58,10.57875478927203,5522110000.0,52200.0,20231122.0,95900.0,0
30,10.58,10.58,10.57,10.58,10.57616147308782,7466770000.0,70600.0,20231122.0,100000.0,0
31,10.58,10.58,10.56,10.57,10.572886297376092,7253000000.0,68600.0,20231122.0,100100.0,0
32,10.56,10.59,10.56,10.58,10.573162816281627,19222010000.0,181800.0,20231122.0,100200.0,0
33,10.58,10.6,10.58,10.59,10.589694323144103,2425040000.0,22900.0,20231122.0,100300.0,0
34,10.59,10.59,10.58,10.59,10.58600493218249,8585250000.0,81100.0,20231122.0,100400.0,0
35,10.59,10.61,10.59,10.61,10.593909205548549,8400970000.0,79300.0,20231122.0,100500.0,0
36,10.61,10.61,10.59,10.6,10.603442340791736,6160600000.0,58100.0,20231122.0,100600.0,0
37,10.6,10.6,10.59,10.59,10.592594752186589,3633260000.0,34300.0,20231122.0,100700.0,0
38,10.59,10.61,10.58,10.61,10.59735516372796,4207150000.0,39700.0,20231122.0,100800.0,0
39,10.61,10.61,10.59,10.59,10.60026402640264,6423760000.0,60600.0,20231122.0,100900.0,0
40,10.59,10.6,10.59,10.59,10.592834645669292,2690580000.0,25400.0,20231122.0,101000.0,0
41,10.59,10.6,10.59,10.6,10.598494516450648,10630290000.0,100300.0,20231122.0,101100.0,0
42,10.6,10.6,10.58,10.58,10.59043673012318,9457260000.0,89300.0,20231122.0,101200.0,0
43,10.58,10.58,10.57,10.58,10.579878048780488,6940400000.0,65600.0,20231122.0,101300.0,0
44,10.57,10.57,10.55,10.55,10.56476984126984,13311610000.0,126000.0,20231122.0,101400.0,0
45,10.56,10.57,10.55,10.56,10.558676028084252,10527000000.0,99700.0,20231122.0,101500.0,0
46,10.57,10.57,10.56,10.57,10.568055207026347,8422740000.0,79700.0,20231122.0,101600.0,0
47,10.57,10.57,10.56,10.56,10.567762711864408,6234980000.0,59000.0,20231122.0,101700.0,0
48,10.56,10.57,10.56,10.56,10.56713567839196,2102860000.0,19900.0,20231122.0,101800.0,0
49,10.56,10.56,10.56,10.56,10.561443569553806,4023910000.0,38100.0,20231122.0,101900.0,0
50,10.56,10.57,10.56,10.56,10.565254582484725,5187540000.0,49100.0,20231122.0,102000.0,0
51,10.56,10.56,10.55,10.55,10.557602688573564,14136630000.0,133900.0,20231122.0,102100.0,0
52,10.55,10.56,10.55,10.55,10.557142857142855,2808200000.0,26600.0,20231122.0,102200.0,0
53,10.55,10.56,10.55,10.55,10.553402366863905,3567050000.0,33800.0,20231122.0,102300.0,0
54,10.56,10.56,10.55,10.55,10.558101694915257,3114640000.0,29500.0,20231122.0,102400.0,0
55,10.55,10.56,10.54,10.55,10.549058295964125,9409760000.0,89200.0,20231122.0,102500.0,0
56,10.54,10.55,10.54,10.54,10.547317073170731,3027080000.0,28700.0,20231122.0,102600.0,0
57,10.54,10.55,10.54,10.54,10.54179411764706,7168420000.0,68000.0,20231122.0,102700.0,0
58,10.54,10.56,10.54,10.55,10.546641221374044,1381610000.0,13100.0,20231122.0,102800.0,0
59,10.55,10.57,10.55,10.56,10.559308176100629,1678930000.0,15900.0,20231122.0,102900.0,0
60,10.56,10.57,10.56,10.56,10.560670731707315,1731950000.0,16400.0,20231122.0,103000.0,0
61,10.56,10.58,10.56,10.58,10.574365482233503,6249450000.0,59100.0,20231122.0,103100.0,0
62,10.58,10.59,10.58,10.59,10.580833333333333,1015760000.0,9600.0,20231122.0,103200.0,0
63,10.59,10.6,10.58,10.58,10.591735537190084,2563200000.0,24200.0,20231122.0,103300.0,0
64,10.58,10.6,10.58,10.58,10.59388888888889,381380000.0,3600.0,20231122.0,103400.0,0
65,10.59,10.59,10.57,10.57,10.582028301886792,2243390000.0,21200.0,20231122.0,103500.0,0
66,10.58,10.58,10.57,10.57,10.571935483870968,1966380000.0,18600.0,20231122.0,103600.0,0
67,10.57,10.57,10.56,10.56,10.567065217391304,972170000.0,9200.0,20231122.0,103700.0,0
