,open_price,high_price,low_price,close_price,vwap,money,volume,date,times,code_index
0,6.77,6.79,6.77,6.79,6.77956608811749,30467370000.0,449400.0,20231121.0,95400.0,0
1,6.79,6.79,6.78,6.79,6.78949591280654,14950470000.0,220200.0,20231121.0,95500.0,0
2,6.79,6.79,6.78,6.78,6.788064516129032,3577310000.0,52700.0,20231121.0,95600.0,0
3,6.78,6.79,6.78,6.78,6.781995614035087,3092590000.0,45600.0,20231121.0,95700.0,0
4,6.78,6.79,6.78,6.79,6.782640449438202,1207310000.0,17800.0,20231121.0,95800.0,0
5,6.79,6.8,6.78,6.8,6.790373831775701,13078260000.0,192600.0,20231121.0,95900.0,0
6,6.79,6.8,6.79,6.79,6.791677704194261,3076630000.0,45300.0,20231121.0,100000.0,0
7,6.8,6.8,6.79,6.8,6.799589977220957,8955060000.0,131700.0,20231121.0,100100.0,0
8,6.79,6.8,6.79,6.8,6.792417582417582,3090550000.0,45500.0,20231121.0,100200.0,0
9,6.8,6.8,6.79,6.8,6.791671232876713,2478960000.0,36500.0,20231121.0,100300.0,0
10,6.8,6.8,6.79,6.79,6.791356382978724,2553550000.0,37600.0,20231121.0,100400.0,0
11,6.79,6.8,6.79,6.8,6.799800235017626,17359890000.0,255300.0,20231121.0,100500.0,0
12,6.8,6.8,6.79,6.8,6.798502847843776,8355360000.0,122900.0,20231121.0,100600.0,0
13,6.8,6.81,6.8,6.8,6.802775800711743,3823160000.0,56200.0,20231121.0,100700.0,0
14,6.8,6.8,6.79,6.79,6.791458494957332,17508380000.0,257800.0,20231121.0,100800.0,0
15,6.79,6.8,6.79,6.8,6.79945945945946,5283180000.0,77700.0,20231121.0,100900.0,0
16,6.8,6.81,6.79,6.81,6.800532319391635,7154160000.0,105200.0,20231121.0,101000.0,0
17,6.8,6.81,6.8,6.8,6.800286259541985,3563350000.0,52400.0,20231121.0,101100.0,0
18,6.81,6.81,6.79,6.8,6.800123076923077,2210040000.0,32500.0,20231121.0,101200.0,0
19,6.8,6.8,6.79,6.79,6.799377483443709,5133530000.0,75500.0,20231121.0,101300.0,0
20,6.79,6.8,6.79,6.8,6.7980581459133305,12392860000.0,182300.0,20231121.0,101400.0,0
21,6.8,6.8,6.8,6.8,6.8,251600000.0,3700.0,20231121.0,101500.0,0
22,6.8,6.8,6.79,6.79,6.79919191919192,1346240000.0,19800.0,20231121.0,101600.0,0
23,6.79,6.8,6.78,6.78,6.789960474308301,10307160000.0,151800.0,20231121.0,101700.0,0
24,6.78,6.79,6.78,6.78,6.78225,3255480000.0,48000.0,20231121.0,101800.0,0
25,6.78,6.79,6.78,6.79,6.781511627906977,583210000.0,8600.0,20231121.0,101900.0,0
26,6.79,6.79,6.78,6.79,6.784642857142856,189970000.0,2800.0,20231121.0,102000.0,0
27,6.79,6.79,6.78,6.78,6.781962025316456,1071550000.0,15800.0,20231121.0,102100.0,0
28,6.78,6.78,6.77,6.78,6.778278765201122,28983920000.0,427600.0,20231121.0,102200.0,0
29,6.78,6.79,6.78,6.78,6.780448222565688,4386950000.0,64700.0,20231121.0,102300.0,0
30,6.78,6.8,6.78,6.8,6.7890214352283325,7284620000.0,107300.0,20231121.0,102400.0,0
31,6.8,6.8,6.78,6.79,6.789453441295548,3353990000.0,49400.0,20231121.0,102500.0,0
32,6.79,6.79,6.78,6.79,6.781385185185186,9154870000.0,135000.0,20231121.0,102600.0,0
33,6.79,6.79,6.78,6.78,6.780976430976431,2013950000.0,29700.0,20231121.0,102700.0,0
34,6.78,6.78,6.78,6.78,6.78,705120000.0,10400.0,20231121.0,102800.0,0
35,6.78,6.79,6.78,6.79,6.78807799442897,4873840000.0,71800.0,20231121.0,102900.0,0
36,6.79,6.79,6.78,6.78,6.785523012552301,1621740000.0,23900.0,20231121.0,103000.0,0
37,6.78,6.8,6.78,6.79,6.789425925925926,3666290000.0,54000.0,20231121.0,103100.0,0
38,6.79,6.8,6.79,6.79,6.791042944785276,1106940000.0,16300.0,20231121.0,103200.0,0
39,6.79,6.81,6.79,6.81,6.8009110169491525,19260180000.0,283200.0,20231121.0,103300.0,0
40,6.81,6.82,6.8,6.82,6.809385624089364,28041050000.0,411800.0,20231121.0,103400.0,0
41,6.81,6.82,6.81,6.81,6.810078125,4358450000.0,64000.0,20231121.0,103500.0,0
42,6.81,6.82,6.81,6.81,6.81510843373494,2828270000.0,41500.0,20231121.0,103600.0,0
43,6.82,6.82,6.81,6.82,6.818252427184466,2106840000.0,30900.0,20231121.0,103700.0,0
44,6.82,6.82,6.81,6.81,6.812222222222222,551790000.0,8100.0,20231121.0,103800.0,0
45,6.82,6.82,6.8,6.81,6.811142191142191,5843960000.0,85800.0,20231121.0,103900.0,0
46,6.8,6.81,6.8,6.8,6.802334975369458,6904370000.0,101500.0,20231121.0,104000.0,0
47,6.8,6.81,6.8,6.81,6.805714285714285,285840000.0,4200.0,20231121.0,104100.0,0
48,6.81,6.81,6.8,6.8,6.809340659340659,3098250000.0,45500.0,20231121.0,104200.0,0
49,6.8,6.81,6.8,6.81,6.807090909090909,1123170000.0,16500.0,20231121.0,104300.0,0
50,6.8,6.81,6.8,6.81,6.810652311589614,10754020000.0,157900.0,20231121.0,104400.0,0
51,6.82,6.82,6.81,6.81,6.813638676844783,2677760000.0,39300.0,20231121.0,104500.0,0
52,6.82,6.82,6.81,6.82,6.819835841313269,4985300000.0,73100.0,20231121.0,104600.0,0
